ds,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
17/08/18 03:00,None,292.07,0,0,20,Mist,mist,408
17/08/18 04:00,None,292.02,0,0,1,Mist,mist,899
17/08/18 05:00,None,291.55,0,0,1,Mist,mist,2821
17/08/18 06:00,None,291.07,0,0,20,Mist,mist,5243
17/08/18 07:00,None,290.57,0,0,20,Fog,fog,5994
17/08/18 07:00,None,290.57,0,0,20,Mist,mist,5994
17/08/18 08:00,None,291.28,0,0,40,Mist,mist,5406
17/08/18 09:00,None,294.2,0,0,20,Clouds,few clouds,4719
17/08/18 10:00,None,295.81,0,0,75,Clouds,broken clouds,4510
17/08/18 11:00,None,297.62,0,0,75,Clouds,broken clouds,4948
17/08/18 12:00,None,298.55,0,0,90,Clouds,overcast clouds,5076
17/08/18 13:00,None,299.51,0,0,90,Clouds,overcast clouds,5027
17/08/18 14:00,None,299.69,0,0,90,Clouds,overcast clouds,5289
17/08/18 15:00,None,300.35,0,0,75,Clouds,broken clouds,5581
17/08/18 16:00,None,300.95,0,0,1,Clear,sky is clear,5734
17/08/18 17:00,None,301.22,0,0,90,Clouds,overcast clouds,5141
17/08/18 18:00,None,301.36,0,0,1,Clear,sky is clear,4536
17/08/18 19:00,None,300.48,0,0,1,Clear,sky is clear,3703
17/08/18 20:00,None,299.29,0,0,1,Clear,sky is clear,3279
17/08/18 21:00,None,296.56,0,0,1,Clear,sky is clear,3177
17/08/18 22:00,None,294.23,0,0,40,Mist,mist,2903
17/08/18 23:00,None,292.79,0,0,1,Mist,mist,2126
18/08/18 00:00,None,292.22,0,0,1,Mist,mist,1569
18/08/18 01:00,None,291.65,0,0,1,Mist,mist,806
18/08/18 02:00,None,291.15,0,0,1,Haze,haze,598
18/08/18 02:00,None,291.15,0,0,1,Mist,mist,598
18/08/18 03:00,None,290.43,0,0,1,Mist,mist,448
18/08/18 03:00,None,290.43,0,0,1,Fog,fog,448
18/08/18 04:00,None,290.01,0,0,1,Mist,mist,523
18/08/18 04:00,None,290.01,0,0,1,Fog,fog,523
18/08/18 05:00,None,289.89,0,0,90,Fog,fog,940
18/08/18 05:00,None,289.89,0,0,90,Mist,mist,940
18/08/18 06:00,None,289.79,0,0,1,Fog,fog,1648
18/08/18 06:00,None,289.79,0,0,1,Mist,mist,1648
18/08/18 07:00,None,289.15,0,0,1,Mist,mist,2229
18/08/18 07:00,None,289.15,0,0,1,Fog,fog,2229
18/08/18 08:00,None,290.64,0,0,1,Mist,mist,2987
18/08/18 08:00,None,290.64,0,0,1,Fog,fog,2987
18/08/18 09:00,None,291.72,0,0,5,Mist,mist,3922
18/08/18 09:00,None,291.72,0,0,5,Fog,fog,3922
18/08/18 10:00,None,293.72,0,0,5,Haze,haze,5146
18/08/18 10:00,None,293.72,0,0,5,Mist,mist,5146
18/08/18 11:00,None,296,0,0,5,Clear,sky is clear,4916
18/08/18 12:00,None,298.34,0,0,1,Smoke,smoke,4448
18/08/18 13:00,None,300.14,0,0,75,Smoke,smoke,4438
18/08/18 14:00,None,300.81,0,0,1,Clear,sky is clear,4710
18/08/18 15:00,None,301.48,0,0,90,Haze,haze,4893
18/08/18 16:00,None,301.62,0,0,1,Clear,sky is clear,4897
18/08/18 17:00,None,301.37,0,0,1,Clear,sky is clear,4664
18/08/18 18:00,None,301.01,0,0,75,Clouds,broken clouds,4157
18/08/18 19:00,None,300.28,0,0,40,Clouds,scattered clouds,3619
18/08/18 20:00,None,298.69,0,0,75,Clouds,broken clouds,3543
18/08/18 21:00,None,296.35,0,0,75,Clouds,broken clouds,3442
18/08/18 22:00,None,294.87,0,0,5,Clear,sky is clear,3128
18/08/18 23:00,None,294.01,0,0,1,Clear,sky is clear,2044
19/08/18 00:00,None,293.35,0,0,1,Clear,sky is clear,1346
19/08/18 01:00,None,292.82,0,0,1,Clear,sky is clear,997
19/08/18 02:00,None,292.49,0,0,1,Clear,sky is clear,726
19/08/18 03:00,None,292.09,0,0,1,Clear,sky is clear,386
19/08/18 04:00,None,291.58,0,0,1,Clear,sky is clear,388
19/08/18 05:00,None,291.44,0,0,1,Mist,mist,552
19/08/18 06:00,None,291.22,0,0,1,Clear,sky is clear,994
19/08/18 07:00,None,291.08,0,0,1,Mist,mist,1277
19/08/18 08:00,None,292,0,0,1,Haze,haze,1971
19/08/18 09:00,None,293.61,0,0,1,Clear,sky is clear,2895
19/08/18 10:00,None,295.86,0,0,75,Clouds,broken clouds,3766
19/08/18 11:00,None,297.29,0,0,1,Clear,sky is clear,4384
19/08/18 12:00,None,299.41,0,0,90,Clouds,overcast clouds,4624
19/08/18 13:00,None,300.36,0,0,90,Clouds,overcast clouds,4596
19/08/18 14:00,None,300.95,0,0,90,Clouds,overcast clouds,4742
19/08/18 15:00,None,301.42,0,0,90,Clouds,overcast clouds,4779
19/08/18 16:00,None,301.68,0,0,90,Clouds,overcast clouds,4989
19/08/18 17:00,None,301.69,0,0,1,Clear,sky is clear,4870
19/08/18 18:00,None,301.02,0,0,40,Clouds,scattered clouds,4287
19/08/18 19:00,None,300.22,0,0,1,Clear,sky is clear,3792
19/08/18 20:00,None,299.02,0,0,1,Clear,sky is clear,3213
19/08/18 21:00,None,298.09,0,0,1,Clear,sky is clear,2682
19/08/18 22:00,None,297.42,0,0,1,Clear,sky is clear,1973
19/08/18 23:00,None,296.76,0,0,1,Rain,light rain,2369
20/08/18 00:00,None,296.22,0,0,1,Rain,light rain,922
20/08/18 01:00,None,295.62,0,0,1,Clear,sky is clear,473
20/08/18 02:00,None,294.82,0,0,75,Clouds,broken clouds,346
20/08/18 03:00,None,294.69,0,0,40,Clouds,scattered clouds,369
20/08/18 04:00,None,294.49,0,0,40,Clouds,scattered clouds,941
20/08/18 05:00,None,293.95,0,0,75,Haze,haze,3005
20/08/18 05:00,None,293.95,0,0,75,Mist,mist,3005
20/08/18 05:00,None,293.95,0,0,75,Thunderstorm,proximity thunderstorm,3005
20/08/18 05:00,None,293.95,0,0,75,Rain,light rain,3005
20/08/18 06:00,None,293.68,0,0,40,Mist,mist,5352
20/08/18 07:00,None,293.51,0,0,1,Mist,mist,6077
20/08/18 08:00,None,293.55,0,0,90,Rain,heavy intensity rain,5349
20/08/18 08:00,None,293.55,0,0,90,Mist,mist,5349
20/08/18 09:00,None,293.55,0,0,90,Rain,heavy intensity rain,4777
20/08/18 09:00,None,293.55,0,0,90,Mist,mist,4777
20/08/18 09:00,None,293.55,0,0,90,Haze,haze,4777
20/08/18 10:00,None,294.08,0,0,90,Thunderstorm,thunderstorm,4375
20/08/18 10:00,None,294.08,0,0,90,Mist,mist,4375
20/08/18 10:00,None,294.08,0,0,90,Rain,light rain,4375
20/08/18 10:00,None,294.08,0,0,90,Drizzle,light intensity drizzle,4375
20/08/18 11:00,None,294.72,0,0,1,Haze,haze,4532
20/08/18 11:00,None,294.72,0,0,1,Drizzle,light intensity drizzle,4532
20/08/18 11:00,None,294.72,0,0,1,Mist,mist,4532
20/08/18 12:00,None,295.93,0,0,40,Mist,mist,4842
20/08/18 13:00,None,296.76,0,0,75,Clouds,broken clouds,4690
20/08/18 14:00,None,296.42,0,0,90,Rain,moderate rain,5001
20/08/18 14:00,None,296.42,0,0,90,Haze,haze,5001
20/08/18 15:00,None,296.93,0,0,1,Haze,haze,5388
20/08/18 16:00,None,297.01,0,0,1,Drizzle,light intensity drizzle,6423
20/08/18 16:00,None,297.01,0,0,1,Rain,light rain,6423
20/08/18 17:00,None,297.54,0,0,40,Rain,light rain,5848
20/08/18 17:00,None,297.54,0,0,40,Haze,haze,5848
20/08/18 18:00,None,296.63,0,0,1,Rain,moderate rain,4285
20/08/18 19:00,None,295.57,0,0,90,Rain,light intensity shower rain,3231
20/08/18 19:00,None,295.57,0,0,90,Drizzle,drizzle,3231
20/08/18 20:00,None,294.03,0,0,40,Rain,light intensity shower rain,2726
20/08/18 20:00,None,294.03,0,0,40,Mist,mist,2726
20/08/18 21:00,None,293.03,0,0,75,Rain,heavy intensity rain,2240
20/08/18 22:00,None,292.36,0,0,90,Rain,light rain,1617
20/08/18 23:00,None,291.8,0,0,20,Mist,mist,1005
21/08/18 00:00,None,291.65,0,0,40,Clouds,scattered clouds,659
21/08/18 01:00,None,291.48,0,0,40,Mist,mist,416
21/08/18 02:00,None,290.437,0,0,88,Clouds,overcast clouds,316
21/08/18 03:00,None,291.16,0,0,90,Mist,mist,336
21/08/18 04:00,None,290.87,0,0,90,Mist,mist,996
21/08/18 05:00,None,291.01,0,0,90,Mist,mist,3136
21/08/18 06:00,None,290.72,0,0,90,Drizzle,light intensity drizzle,5701
21/08/18 07:00,None,290.51,0,0,90,Clouds,overcast clouds,6837
21/08/18 08:00,None,290.58,0,0,90,Clouds,overcast clouds,6123
21/08/18 09:00,None,290.95,0,0,90,Mist,mist,5053
21/08/18 10:00,None,291.6,0,0,40,Clouds,scattered clouds,4540
21/08/18 11:00,None,292.15,0,0,40,Mist,mist,4652
21/08/18 12:00,None,292.15,0,0,20,Clouds,few clouds,4794
21/08/18 13:00,None,292.44,0,0,75,Clouds,broken clouds,4762
21/08/18 14:00,None,293.74,0,0,40,Clouds,scattered clouds,4994
21/08/18 15:00,None,294.5,0,0,90,Haze,haze,5660
21/08/18 16:00,None,295.21,0,0,75,Clouds,broken clouds,6229
21/08/18 17:00,None,295.22,0,0,75,Clouds,broken clouds,5875
21/08/18 18:00,None,295.48,0,0,40,Clouds,scattered clouds,4435
21/08/18 19:00,None,295.22,0,0,20,Clouds,few clouds,3410
21/08/18 20:00,None,293.62,0,0,20,Clouds,few clouds,3003
21/08/18 21:00,None,291.16,0,0,5,Clear,sky is clear,2504
21/08/18 22:00,None,288.86,0,0,1,Clear,sky is clear,1747
21/08/18 23:00,None,288.02,0,0,1,Clear,sky is clear,1117
22/08/18 00:00,None,287.21,0,0,1,Clear,sky is clear,635
22/08/18 01:00,None,286.94,0,0,1,Mist,mist,425
22/08/18 02:00,None,287.02,0,0,1,Clear,sky is clear,279
22/08/18 03:00,None,286.42,0,0,1,Mist,mist,393
22/08/18 04:00,None,285.82,0,0,1,Mist,mist,994
22/08/18 05:00,None,287.15,0,0,1,Clear,sky is clear,3163
22/08/18 06:00,None,285.08,0,0,1,Mist,mist,5766
22/08/18 07:00,None,284.42,0,0,5,Fog,fog,6589
22/08/18 08:00,None,286.13,0,0,1,Clear,sky is clear,6056
22/08/18 09:00,None,288.41,0,0,1,Clear,sky is clear,5116
22/08/18 10:00,None,291.61,0,0,1,Clear,sky is clear,4583
22/08/18 11:00,None,294.68,0,0,1,Clear,sky is clear,4734
22/08/18 12:00,None,297.15,0,0,1,Clear,sky is clear,5043
22/08/18 13:00,None,298.64,0,0,20,Clouds,few clouds,4938
22/08/18 14:00,None,298.95,0,0,40,Clouds,scattered clouds,5216
22/08/18 15:00,None,299.61,0,0,1,Clear,sky is clear,5707
22/08/18 16:00,None,299.88,0,0,20,Clouds,few clouds,6470
22/08/18 17:00,None,299.98,0,0,40,Clouds,scattered clouds,5819
22/08/18 18:00,None,299.63,0,0,20,Clouds,few clouds,4446
22/08/18 19:00,None,298.73,0,0,5,Clear,sky is clear,3444
22/08/18 20:00,None,296.94,0,0,5,Clear,sky is clear,3154
22/08/18 21:00,None,293.74,0,0,1,Clear,sky is clear,2627
22/08/18 22:00,None,291.35,0,0,1,Clear,sky is clear,1928
22/08/18 23:00,None,289.6,0,0,1,Clear,sky is clear,1169
23/08/18 00:00,State Fair,289.02,0,0,1,Clear,sky is clear,596
23/08/18 01:00,None,288.66,0,0,1,Clear,sky is clear,402
23/08/18 03:00,None,288.31,0,0,1,Clear,sky is clear,381
23/08/18 04:00,None,287.54,0,0,1,Clear,sky is clear,976
23/08/18 05:00,None,287.37,0,0,1,Clear,sky is clear,3163
23/08/18 06:00,None,286.17,0,0,1,Clear,sky is clear,5860
23/08/18 07:00,None,285.97,0,0,5,Clear,sky is clear,6815
23/08/18 08:00,None,287.65,0,0,1,Mist,mist,6162
23/08/18 09:00,None,289.95,0,0,1,Clear,sky is clear,5583
23/08/18 10:00,None,292.91,0,0,1,Clear,sky is clear,4837
23/08/18 11:00,None,295.48,0,0,5,Clear,sky is clear,5015
23/08/18 12:00,None,296.73,0,0,1,Clear,sky is clear,5136
23/08/18 13:00,None,297.9,0,0,20,Clouds,few clouds,5051
23/08/18 14:00,None,298.58,0,0,75,Clouds,broken clouds,5312
23/08/18 15:00,None,298.69,0,0,75,Clouds,broken clouds,5848
23/08/18 16:00,None,298.97,0,0,75,Clouds,broken clouds,6586
23/08/18 17:00,None,298.35,0,0,90,Clouds,overcast clouds,5780
23/08/18 18:00,None,297.92,0,0,90,Clouds,overcast clouds,4750
23/08/18 19:00,None,297.25,0,0,75,Clouds,broken clouds,3519
23/08/18 20:00,None,296.61,0,0,75,Clouds,broken clouds,2996
23/08/18 21:00,None,295.71,0,0,40,Clouds,scattered clouds,2717
23/08/18 22:00,None,295.33,0,0,40,Clouds,scattered clouds,2107
23/08/18 23:00,None,295.51,0,0,90,Clouds,overcast clouds,1904
24/08/18 00:00,None,294.89,0,0,90,Thunderstorm,proximity thunderstorm,790
24/08/18 01:00,None,294.43,0,0,90,Rain,light rain,505
24/08/18 01:00,None,294.43,0,0,90,Thunderstorm,proximity thunderstorm,505
24/08/18 02:00,None,293.66,1.02,0,90,Rain,moderate rain,387
24/08/18 02:00,None,293.66,1.02,0,90,Thunderstorm,proximity thunderstorm,387
24/08/18 03:00,None,293.19,1.27,0,90,Rain,moderate rain,424
24/08/18 03:00,None,293.19,1.27,0,90,Thunderstorm,thunderstorm with light drizzle,424
24/08/18 03:00,None,293.19,1.27,0,90,Drizzle,light intensity drizzle,424
24/08/18 04:00,None,293.09,0.25,0,90,Rain,light rain,916
24/08/18 04:00,None,293.09,0.25,0,90,Thunderstorm,thunderstorm,916
24/08/18 05:00,None,292.67,0.51,0,90,Rain,light rain,2950
24/08/18 05:00,None,292.67,0.51,0,90,Thunderstorm,proximity thunderstorm with drizzle,2950
24/08/18 05:00,None,292.67,0.51,0,90,Mist,mist,2950
24/08/18 06:00,None,291.89,0.98,0,90,Rain,moderate rain,5259
24/08/18 06:00,None,291.89,0.98,0,90,Mist,mist,5259
24/08/18 06:00,None,291.89,0.98,0,90,Drizzle,heavy intensity drizzle,5259
24/08/18 07:00,None,291.79,0.42,0,90,Rain,light rain,6243
24/08/18 07:00,None,291.79,0.42,0,90,Mist,mist,6243
24/08/18 07:00,None,291.79,0.42,0,90,Thunderstorm,proximity thunderstorm,6243
24/08/18 07:00,None,291.79,0.42,0,90,Haze,haze,6243
24/08/18 07:00,None,291.79,0.42,0,90,Drizzle,light intensity drizzle,6243
24/08/18 08:00,None,291.78,0.38,0,90,Rain,light rain,5687
24/08/18 08:00,None,291.78,0.38,0,90,Mist,mist,5687
24/08/18 08:00,None,291.78,0.38,0,90,Thunderstorm,proximity thunderstorm,5687
24/08/18 09:00,None,291.85,2.41,0,90,Rain,heavy intensity rain,4971
24/08/18 09:00,None,291.85,2.41,0,90,Drizzle,light intensity drizzle,4971
24/08/18 09:00,None,291.85,2.41,0,90,Mist,mist,4971
24/08/18 09:00,None,291.85,2.41,0,90,Thunderstorm,thunderstorm with heavy rain,4971
24/08/18 10:00,None,291.79,2.03,0,90,Rain,proximity shower rain,4539
24/08/18 10:00,None,291.79,2.03,0,90,Mist,mist,4539
24/08/18 10:00,None,291.79,2.03,0,90,Thunderstorm,thunderstorm,4539
24/08/18 11:00,None,291.74,4,0,90,Rain,proximity shower rain,4391
24/08/18 11:00,None,291.74,4,0,90,Thunderstorm,thunderstorm with light drizzle,4391
24/08/18 11:00,None,291.74,4,0,90,Mist,mist,4391
24/08/18 11:00,None,291.74,4,0,90,Drizzle,heavy intensity drizzle,4391
24/08/18 12:00,None,291.78,5.84,0,90,Rain,heavy intensity rain,4971
24/08/18 12:00,None,291.78,5.84,0,90,Thunderstorm,thunderstorm with light drizzle,4971
24/08/18 12:00,None,291.78,5.84,0,90,Mist,mist,4971
24/08/18 13:00,None,292.09,2.76,0,90,Rain,moderate rain,5149
24/08/18 13:00,None,292.09,2.76,0,90,Thunderstorm,proximity thunderstorm,5149
24/08/18 13:00,None,292.09,2.76,0,90,Drizzle,light intensity drizzle,5149
24/08/18 13:00,None,292.09,2.76,0,90,Mist,mist,5149
24/08/18 14:00,None,292.56,2.2,0,90,Rain,heavy intensity rain,5499
24/08/18 14:00,None,292.56,2.2,0,90,Thunderstorm,proximity thunderstorm,5499
24/08/18 14:00,None,292.56,2.2,0,90,Mist,mist,5499
24/08/18 15:00,None,292.72,2.88,0,90,Rain,proximity shower rain,5879
24/08/18 15:00,None,292.72,2.88,0,90,Mist,mist,5879
24/08/18 16:00,None,292.39,1.82,0,90,Rain,proximity shower rain,6088
24/08/18 16:00,None,292.39,1.82,0,90,Thunderstorm,thunderstorm with light drizzle,6088
24/08/18 16:00,None,292.39,1.82,0,90,Mist,mist,6088
24/08/18 17:00,None,292.62,5.62,0,90,Rain,heavy intensity rain,5750
24/08/18 17:00,None,292.62,5.62,0,90,Thunderstorm,proximity thunderstorm,5750
24/08/18 17:00,None,292.62,5.62,0,90,Mist,mist,5750
24/08/18 18:00,None,292.9,2.86,0,90,Rain,moderate rain,4755
24/08/18 18:00,None,292.9,2.86,0,90,Mist,mist,4755
24/08/18 18:00,None,292.9,2.86,0,90,Thunderstorm,thunderstorm,4755
24/08/18 19:00,None,292.32,0.42,0,90,Rain,light rain,3467
24/08/18 20:00,None,292.1,0.76,0,75,Rain,light rain,3076
24/08/18 21:00,None,291.28,1.02,0,20,Rain,moderate rain,3164
24/08/18 22:00,None,291.03,1.02,0,56,Rain,moderate rain,2435
24/08/18 23:00,None,290.88,0.25,0,75,Rain,light rain,1860
25/08/18 00:00,None,290.97,1.78,0,90,Rain,moderate rain,1089
25/08/18 00:00,None,290.97,1.78,0,90,Mist,mist,1089
25/08/18 01:00,None,290.96,0.63,0,90,Rain,light rain,725
25/08/18 01:00,None,290.96,0.63,0,90,Mist,mist,725
25/08/18 02:00,None,290.94,0.25,0,90,Rain,light rain,495
25/08/18 02:00,None,290.94,0.25,0,90,Mist,mist,495
25/08/18 02:00,None,290.94,0.25,0,90,Fog,fog,495
25/08/18 03:00,None,290.9,1.78,0,90,Rain,moderate rain,366
25/08/18 03:00,None,290.9,1.78,0,90,Mist,mist,366
25/08/18 04:00,None,290.96,1.78,0,90,Rain,moderate rain,500
25/08/18 04:00,None,290.96,1.78,0,90,Mist,mist,500
25/08/18 05:00,None,291.01,0.76,0,90,Rain,light rain,875
25/08/18 05:00,None,291.01,0.76,0,90,Mist,mist,875
25/08/18 06:00,None,291.09,1.02,0,90,Rain,moderate rain,1837
25/08/18 06:00,None,291.09,1.02,0,90,Mist,mist,1837
25/08/18 07:00,None,291.03,1.02,0,90,Rain,moderate rain,2672
25/08/18 07:00,None,291.03,1.02,0,90,Mist,mist,2672
25/08/18 07:00,None,291.03,1.02,0,90,Fog,fog,2672
25/08/18 08:00,None,291.08,0.76,0,90,Rain,light rain,3503
25/08/18 08:00,None,291.08,0.76,0,90,Mist,mist,3503
25/08/18 08:00,None,291.08,0.76,0,90,Fog,fog,3503
25/08/18 09:00,None,291.48,1.78,0,90,Rain,moderate rain,4100
25/08/18 09:00,None,291.48,1.78,0,90,Mist,mist,4100
25/08/18 09:00,None,291.48,1.78,0,90,Fog,fog,4100
25/08/18 10:00,None,292.29,1.78,0,90,Rain,moderate rain,4509
25/08/18 10:00,None,292.29,1.78,0,90,Mist,mist,4509
25/08/18 11:00,None,293.32,1.78,0,90,Rain,moderate rain,4647
25/08/18 11:00,None,293.32,1.78,0,90,Mist,mist,4647
25/08/18 12:00,None,293.9,1.78,0,90,Rain,moderate rain,4846
25/08/18 13:00,None,294.94,1.02,0,75,Rain,moderate rain,4585
25/08/18 14:00,None,295.97,1.02,0,90,Rain,moderate rain,4696
25/08/18 15:00,None,296.24,1.02,0,75,Rain,moderate rain,5015
25/08/18 16:00,None,297.65,1.78,0,75,Rain,moderate rain,4677
25/08/18 17:00,None,298,1.02,0,40,Rain,moderate rain,4541
25/08/18 18:00,None,297.81,1.78,0,40,Rain,moderate rain,3914
25/08/18 19:00,None,297.16,1.78,0,20,Rain,moderate rain,3371
25/08/18 20:00,None,295.82,1.78,0,20,Rain,moderate rain,3071
25/08/18 21:00,None,293.86,1.02,0,5,Rain,moderate rain,3156
25/08/18 21:00,None,293.86,1.02,0,5,Mist,mist,3156
25/08/18 22:00,None,292.14,1.78,0,5,Rain,moderate rain,2713
25/08/18 22:00,None,292.14,1.78,0,5,Mist,mist,2713
25/08/18 22:00,None,292.14,1.78,0,5,Fog,fog,2713
25/08/18 23:00,None,291.15,1.78,0,1,Rain,moderate rain,2134
25/08/18 23:00,None,291.15,1.78,0,1,Mist,mist,2134
25/08/18 23:00,None,291.15,1.78,0,1,Fog,fog,2134
26/08/18 00:00,None,290.73,1.78,0,1,Rain,moderate rain,1375
26/08/18 00:00,None,290.73,1.78,0,1,Mist,mist,1375
26/08/18 01:00,None,290.17,1.02,0,1,Rain,moderate rain,855
26/08/18 01:00,None,290.17,1.02,0,1,Mist,mist,855
26/08/18 01:00,None,290.17,1.02,0,1,Fog,fog,855
26/08/18 02:00,None,290.21,1.78,0,1,Rain,moderate rain,614
26/08/18 02:00,None,290.21,1.78,0,1,Mist,mist,614
26/08/18 02:00,None,290.21,1.78,0,1,Fog,fog,614
26/08/18 03:00,None,290.78,1.78,0,1,Rain,moderate rain,382
26/08/18 03:00,None,290.78,1.78,0,1,Mist,mist,382
26/08/18 03:00,None,290.78,1.78,0,1,Fog,fog,382
26/08/18 04:00,None,291.22,1.02,0,1,Rain,moderate rain,325
26/08/18 04:00,None,291.22,1.02,0,1,Mist,mist,325
26/08/18 05:00,None,291.8,1.78,0,90,Rain,moderate rain,551
26/08/18 05:00,None,291.8,1.78,0,90,Mist,mist,551
26/08/18 06:00,None,292.34,1.78,0,75,Rain,moderate rain,1106
26/08/18 06:00,None,292.34,1.78,0,75,Mist,mist,1106
26/08/18 06:00,None,292.34,1.78,0,75,Thunderstorm,proximity thunderstorm,1106
26/08/18 07:00,None,292.56,5.08,0,90,Rain,heavy intensity rain,1657
26/08/18 07:00,None,292.56,5.08,0,90,Thunderstorm,proximity thunderstorm,1657
26/08/18 07:00,None,292.56,5.08,0,90,Mist,mist,1657
26/08/18 08:00,None,293.15,0.93,0,75,Rain,light rain,2467
26/08/18 08:00,None,293.15,0.93,0,75,Mist,mist,2467
26/08/18 09:00,None,294.17,1.15,0,1,Rain,moderate rain,3408
26/08/18 09:00,None,294.17,1.15,0,1,Mist,mist,3408
26/08/18 10:00,None,295.2,1.02,0,75,Rain,moderate rain,4017
26/08/18 11:00,None,296.04,1.78,0,1,Rain,moderate rain,4394
26/08/18 12:00,None,296.69,1.78,0,75,Rain,moderate rain,4638
26/08/18 13:00,None,298.39,1.02,0,90,Rain,moderate rain,4494
26/08/18 13:00,None,298.39,1.02,0,90,Haze,haze,4494
26/08/18 13:00,None,298.39,1.02,0,90,Thunderstorm,proximity thunderstorm,4494
26/08/18 14:00,None,298.83,1.78,0,75,Rain,moderate rain,4565
26/08/18 14:00,None,298.83,1.78,0,75,Thunderstorm,thunderstorm,4565
26/08/18 15:00,None,299.39,1.15,0,75,Rain,moderate rain,4289
26/08/18 15:00,None,299.39,1.15,0,75,Thunderstorm,thunderstorm,4289
26/08/18 16:00,None,300.39,1.78,0,75,Rain,moderate rain,4259
26/08/18 17:00,None,302.1,1.78,0,40,Rain,moderate rain,3998
26/08/18 17:00,None,302.1,1.78,0,40,Thunderstorm,proximity thunderstorm,3998
26/08/18 18:00,None,301.24,1.78,0,20,Rain,moderate rain,3688
26/08/18 19:00,None,300.7,1.78,0,5,Rain,moderate rain,3165
26/08/18 20:00,None,299.25,1.78,0,5,Rain,moderate rain,2840
26/08/18 21:00,None,297.78,1.78,0,40,Rain,moderate rain,2330
26/08/18 22:00,None,297.57,1.78,0,5,Rain,moderate rain,1913
26/08/18 23:00,None,296.89,1.78,0,40,Rain,moderate rain,1208
27/08/18 00:00,None,296.84,1.78,0,1,Rain,moderate rain,666
27/08/18 01:00,None,296.95,1.78,0,90,Rain,heavy intensity rain,337
27/08/18 01:00,None,296.95,1.78,0,90,Mist,mist,337
27/08/18 02:00,None,296.98,1.15,0,75,Rain,moderate rain,292
27/08/18 02:00,None,296.98,1.15,0,75,Thunderstorm,proximity thunderstorm,292
27/08/18 03:00,None,296.47,1.78,0,1,Rain,moderate rain,358
27/08/18 04:00,None,296.34,1.02,0,1,Rain,moderate rain,933
27/08/18 05:00,None,296.62,1.78,0,20,Rain,moderate rain,3129
27/08/18 06:00,None,296.29,1.78,0,75,Rain,moderate rain,5575
27/08/18 07:00,None,296.34,1.78,0,75,Rain,moderate rain,6493
27/08/18 08:00,None,297,1.78,0,75,Rain,moderate rain,6125
27/08/18 09:00,None,297.85,1.78,0,40,Rain,moderate rain,5094
27/08/18 10:00,None,298.69,1.78,0,90,Rain,moderate rain,4672
27/08/18 11:00,None,299.77,0.76,0,90,Rain,light rain,4775
27/08/18 12:00,None,300,1.78,0,90,Rain,moderate rain,4880
27/08/18 13:00,None,300.25,1.78,0,90,Rain,moderate rain,4890
27/08/18 14:00,None,300.42,1.78,0,90,Rain,moderate rain,5048
27/08/18 15:00,None,300.53,1.27,0,1,Rain,moderate rain,5661
27/08/18 16:00,None,300.84,1.78,0,1,Rain,moderate rain,6535
27/08/18 17:00,None,300.51,1.78,0,40,Rain,moderate rain,5298
27/08/18 18:00,None,297.48,4.06,0,75,Rain,heavy intensity rain,3629
27/08/18 18:00,None,297.48,4.06,0,75,Thunderstorm,thunderstorm,3629
27/08/18 18:00,None,297.48,4.06,0,75,Mist,mist,3629
27/08/18 19:00,None,294.34,1.85,0,90,Rain,moderate rain,2922
27/08/18 19:00,None,294.34,1.85,0,90,Thunderstorm,thunderstorm with heavy rain,2922
27/08/18 20:00,None,293.63,1.52,0,40,Rain,moderate rain,2536
27/08/18 21:00,None,292.81,1.78,0,40,Rain,moderate rain,2139
27/08/18 22:00,None,292.5,2.79,0,20,Rain,moderate rain,1503
27/08/18 23:00,None,292.15,2.79,0,40,Rain,moderate rain,1014
28/08/18 00:00,None,291.46,2.79,0,75,Rain,moderate rain,576
28/08/18 01:00,None,290.89,1.52,0,90,Rain,moderate rain,364
28/08/18 01:00,None,290.89,1.52,0,90,Mist,mist,364
28/08/18 02:00,None,290.57,1.52,0,90,Rain,moderate rain,234
28/08/18 02:00,None,290.57,1.52,0,90,Mist,mist,234
28/08/18 03:00,None,290.44,2.79,0,90,Rain,moderate rain,367
28/08/18 03:00,None,290.44,2.79,0,90,Mist,mist,367
28/08/18 04:00,None,290.26,1.52,0,90,Rain,moderate rain,986
28/08/18 04:00,None,290.26,1.52,0,90,Mist,mist,986
28/08/18 05:00,None,290.1,1.52,0,90,Rain,moderate rain,3161
28/08/18 05:00,None,290.1,1.52,0,90,Mist,mist,3161
28/08/18 05:00,None,290.1,1.52,0,90,Haze,haze,3161
28/08/18 06:00,None,289.67,2.79,0,90,Rain,moderate rain,5611
28/08/18 06:00,None,289.67,2.79,0,90,Mist,mist,5611
28/08/18 07:00,None,289.3,1.1,0,75,Rain,moderate rain,6147
28/08/18 07:00,None,289.3,1.1,0,75,Mist,mist,6147
28/08/18 08:00,None,289.28,0.61,0,75,Rain,moderate rain,5692
28/08/18 08:00,None,289.28,0.61,0,75,Drizzle,light intensity drizzle,5692
28/08/18 08:00,None,289.28,0.61,0,75,Haze,haze,5692
28/08/18 09:00,None,289.46,1.27,0,40,Rain,heavy intensity rain,5153
28/08/18 09:00,None,289.46,1.27,0,40,Mist,mist,5153
